time_s,numerical_displacement_mm,exact_displacement_mm,velocity_m_per_s,mount_load_N,energy_J,damping_power_W
0.048,5.866344064424448,5.866343887738531,-0.156223844320519,20.34089937128741,0.1908574330358247,0.48811779068563516
0.05,5.549917393212982,5.549917206178984,-0.16015802005493743,18.99650917175318,0.18985612308256464,0.5130118277583547
0.052000000000000005,5.225892950705463,5.225892753407447,-0.1638207836179623,17.627156130462605,0.18880615999048223,0.5367449829040645
0.054,4.894818401888847,4.894818194451421,-0.16720737055333734,16.235126196488643,0.1877100182117447,0.5591660953472213
0.056,4.557250481604223,4.557250264192439,-0.1703134763657656,14.822732399101579,0.18657046506312486,0.5801336046358441
0.058,4.213754069461855,4.213753842281025,-0.17313526155726022,13.392311046702215,0.18539054068831723,0.5995163758900182
0.06,3.864901255445309,3.8649010187407016,-0.17566935590097948,11.946217903761646,0.18417353644201043,0.6171944520532999
0.062,3.511270397733682,3.5112701517901233,-0.1779128619487664,10.4868243519594,0.18292297184600576,0.6330597289360163
0.064,3.1534451742772607,3.1534449194186296,-0.17986335776985196,9.016513541712003,0.18164257027557393,0.6470165493649154
0.066,2.7920136296658025,2.79201336625442,-0.1815188989194183,7.537676540274844,0.1803362335410692,0.6589822132983599
0.068,2.427567218829993,2.427566947265922,-0.1828780196369536,6.0527084825809006,0.17900801553554593,0.6688874013266798
0.07,2.0606998491155313,2.060699569835771,-0.18393973327555993,4.564004730950927,0.1776620951237102,0.6766765095496826
0.07200000000000001,1.6920069222657639,1.6920066357433476,-0.18470353196459852,3.073957049771085,0.17630274845097788,0.6823078944039493
0.074,1.3220843778427895,1.3220840845857953,-0.18516938550927198,1.5849498011857186,0.17493432085367883,0.6857540265976276
0.076,0.9515277396085627,0.9515274401590191,-0.18533773953194604,0.0993561677953303,0.17356119855254654,0.6870015538962295
0.078,0.5809311663767149,0.5809308613094255,-0.1852095128612059,-1.3804655917172584,0.1721877803115616,0.6860512730857039
0.08,0.2108865088326496,0.2108861987539335,-0.1847860941758183,-2.8521758481857673,0.17081844924298717,0.6829180120150877
0.082,-0.15801762619604157,-0.15801794064969954,-0.18406933791193228,-4.313457263022812,0.1694575449370628,0.6776304231867422
0.084,-0.525196802554604,-0.5251971207179813,-0.18306155944299446,-5.762018399078306,0.16810933609133213,0.6702306909140199
0.08600000000000001,-0.8900716712174315,-0.8900719923980751,-0.18176552954297737,-7.195597275729273,0.1667779938100025,0.6607741546007796
0.088,-1.252068874963808,-1.252069198443613,-0.1801844681446223,-8.611964862747678,0.16546756573810834,0.6493288512112082
0.09,-1.6106219398757116,-1.6106222649125759,-0.17832203740547625,-10.00892850761237,0.16418195118861836,0.6359749804888014
0.092,-1.9651721522869263,-1.9651724781164712,-0.17618233409555709,-11.384335291058846,0.16292487741304054,0.6208042969471699
0.094,-2.3151694198414186,-2.3151697456787663,-0.17376988132150872,-12.736075305795849,0.16169987715759385,0.6039194330898245
0.096,-2.6600731153496455,-2.66007344039126,-0.17108961960310823,-14.062084853460746,0.1605102676376933,0.5854331587187255
0.098,-2.9993529021641794,-2.9993532255897675,-0.16814689731895738,-15.360349555035866,0.15935913105340135,0.5654675815598399
0.1,-3.3324895398306387,-3.332489860805094,-0.16494746053913129,-16.628907370105182,0.15824929675770258,0.5441532947661654
0.10200000000000001,-3.6589756688063586,-3.6589759864817553,-0.1614974422634645,-17.865851520494726,0.1571833251780391,0.5216284771528209
0.10400000000000001,-3.9783165730775027,-3.9783168865951395,-0.1578033510850292,-19.069333314010596,0.15616349357957116,0.49803795227329967
0.106,-4.290030919545251,-4.290031228037714,-0.1538720592992001,-20.23756486416501,0.1551917837461913,0.473532212659531
0.108,-4.5936514730933,-4.593651775686577,-0.14971079047950406,-21.36882170196328,0.1542698716424943,0.4482664157199593
0.11,-4.888725786292094,-4.888726082107706,-0.1453271065422195,-22.461445276012764,0.15339911910678258,0.42239935791867234
0.112,-5.17481686273986,-5.174817150897015,-0.14072889432241886,-23.513845337407815,0.1525805676118463,0.39609243394421073
0.114,-5.451503793086594,-5.451504072704382,-0.1359243516848372,-24.52450220604312,0.1518149341167916,0.3695085876188662
0.116,-5.718382362834596,-5.718382633034161,-0.1309219731935991,-25.491968915210368,0.15110260901968298,0.3428112612981097
0.11800000000000001,-5.975065631057791,-5.975065890964538,-0.12573053536544443,-26.414873231540053,0.15044365620730243,0.31616335046562544
0.12,-6.221184479231978,-6.221184727977779,-0.12035908153166035,-27.29191954756112,0.149837815184998,0.28972617014289725
0.122,-6.456388129419034,-6.45638836614443,-0.11481690633445085,-28.121890644365152,0.14928450525647632,0.2636584396042812
0.124,-6.68034463110012,-6.680344854956516,-0.1091135398839561,-28.903649322079602,0.14878283171057477,0.23811529172015355
0.126,-6.8927413160057265,-6.892741526157579,-0.1032587316025711,-29.636139896074326,0.14833159395960377,0.21324731304343628
0.128,-7.093285220344189,-7.093285415971178,-0.0972624337836059,-30.318389557048874,0.14792929556185824,0.18919962051020645
0.13,-7.281703473884637,-7.281703654183818,-0.09113478489167796,-30.949509593372106,0.14757415604942925,0.1661109803450483
0.132,-7.45774365540554,-7.457743819593461,-0.08488609263252997,-31.52869647427276,0.14726412447157547,0.14411297444836918
0.134,-7.621174114075571,-7.621174261390378,-0.07852681682022415,-32.05523279270677,0.1469968945536963,0.12332921919834078
0.136,-7.7717842563897,-7.771784386093187,-0.07206755206987625,-32.52848806695633,0.14676992136245523,0.1038746412268865
0.138,-7.909384798339888,-7.909384909719526,-0.06551901034425797,-32.94791940024471,0.14658043935887513,0.08585481432981967
0.14,-8.033807982556556,-8.033808074927457,-0.058892003382717405,-33.31307199788058,0.14642548171332886,0.06936536124859996
0.14200000000000002,-8.144907760213979,-8.144907832920833,-0.05219742504094088,-33.62357954167473,0.14630190074931101,0.054491423618092845
0.14400000000000002,-8.242559937549842,-8.242559989968791,-0.04544623357010854,-33.87916442160154,0.14620638937674763,0.04130720291417721
0.146,-8.326662286906279,-8.32666231844673,-0.03864943386397834,-34.07963782490468,0.1461355033704048,0.02987557476012071
0.148,-8.39713462225675,-8.397134632363134,-0.03181805970237078,-34.22489968307442,0.14608568434472421,0.020247778464472628
0.15,-8.453918839239934,-8.453918827393384,-0.0249631560194186,-34.31493847734811,0.14605328327316094,0.0124631831689967
0.152,-8.49697891977841,-8.496978885498397,-0.018095761224792877,-34.3498309036095,0.14603458439784095,0.0065491314860943485
0.154,-8.526300901416137,-8.526300844262016,-0.011226889605919936,-34.329741397782946,0.14602582937409683,0.002520861004470262
0.156,-8.541892811564518,-8.541892731136976,-0.004367513838962097,-34.25492152303731,0.14602324149418278,0.0003815035426705087
0.158,-8.543784566902128,-8.543784462844602,0.00247145236394902,-34.12570922032953,0.1460230498352063,0.00012216153574538398
0.16,-8.532027838227831,-8.532027710227794,0.009279171444065298,-33.94252792403002,0.14602151317803114,0.0017220604537671374
0.162,-8.506695881120958,-8.506695728911142,0.016044898995169057,-33.705885544580454,0.14601494354658642,0.00514877567530354
0.164,-8.467883332815411,-8.467883156174944,0.022758000546132674,-33.41637332033899,0.14599972922063495,0.010358531777155502
0.166,-8.415705975746912,-8.415705774502339,0.029407968100960646,-33.074664540968435,0.14597235707958015,0.017296571756542378
0.168,-8.350300468283889,-8.350300242310125,0.03598443641087455,-32.681513144918064,0.14592943414028564,0.025897593276165486
0.17,-8.271824043202995,-8.271823792424161,0.0424771989535307,-32.237752193741365,0.14586770815811145,0.03608624861875659
0.17200000000000001,-8.180454174519365,-8.180453898909533,0.04887622359502735,-31.744292226176913,0.14578408716737815,0.04777770465822217
0.17400000000000002,-8.076388213329915,-8.076387912913752,0.05517166791096196,-31.202119495100423,0.1456756578452161,0.060878258801549394
0.176,-7.959842993374787,-7.959842668228085,0.06135389414343808,-30.612294090630385,0.1455397025911764,0.07528600653128412
0.178,-7.8310544070675725,-7.831054057317682,0.06741348377159495,-29.97594795283839,0.1453737152240204,0.09089155588446192
0.18,-7.690276952789115,-7.690276578615274,0.0733412516739395,-29.29428277767767,0.14517541520669955,0.10757878394200267
0.182,-7.537783254282398,-7.5377828559159425,0.07912825986149866,-28.56856781989962,0.1449427603206246,0.12522563017417718
0.184,-7.373863553027217,-7.373863130751689,0.08476583076157929,-27.80013759687728,0.14467395772082986,0.14370492129401402
0.186,-7.198825174512971,-7.198824728664121,0.09024556003272076,-26.99038949739747,0.14436747331450045,0.16288522211238812
0.188,-7.012991969365918,-7.012991500331593,0.0955593288922515,-26.14078129961864,0.14402203941646918,0.18263170676674984
0.19,-6.816703730323564,-6.816703238543479,0.10069931593871316,-25.25282860251999,0.14363666064663824,0.2028070446104954
0.192,-6.610315586083469,-6.610315072048877,0.10565800845229327,-24.32810217528801,0.14321061804576043,0.22327229500209753
0.194,-6.394197373086538,-6.394196837339789,0.11042821315730803,-23.36822522919999,0.14274347139755283,0.24388780522231712
0.196,-6.168732986325926,-6.168732429459906,0.11500306643169937,-22.374870616669718,0.14223505975664047,0.2645141057738772
0.198,-5.934319710301737,-5.934319132959216,0.11937604394945367,-21.349757962217875,0.14168550019326087,0.2850127973804379
0.2,-5.691367531269003,-5.691366934141852,0.1235409697428105,-20.2946507302198,0.14109518477693614,0.30524742409988037
0.202,-5.440298431951657,-5.440297815779981,0.1274920246721093,-19.21135323436444,0.14046477583235994,0.3250843270998745
0.20400000000000001,-5.181545669918566,-5.181545035489707,0.13122375429211572,-18.10170759383195,0.13979519951149147,0.3443934738103512
0.20600000000000002,-4.91555304083896,-4.915552388986412,0.13473107610467752,-16.96759064126229,0.13908763773622432,0.36304925736648813
0.20800000000000002,-4.642774127853932,-4.642773459456156,0.1380092861885803,-15.810910787644122,0.13834351857594698,0.3809312614856292
0.21,-4.3636715383178455,-4.3636708542969656,0.14105406519850416,-14.6336048493013,0.13756450513376978,0.3979249861804773
0.212,-4.078716129178709,-4.078715430499117,0.14386148372602195,-13.437634842194395,0.13675248302410747,0.41392252999704954
0.214,-3.7883862222796068,-3.788385509946493,0.14642800701662642,-12.224984748785898,0.13590954653262188,0.4288232247772239
0.216,-3.493166810874265,-3.4931660859320077,0.1487504990378261,-10.997657262740539,0.1350379835571985,0.44253421928004616
0.218,-3.1935487586587072,-3.1935480221892285,0.15082622589440509,-9.757670516746728,0.1341402594356117,0.45497100835100224
0.22,-2.890027992627677,-2.89002724574865,0.1526528585880001,-8.507054798750705,0.1332189997717829,0.46605790470175906
0.222,-2.5831046910691753,-2.583103934932206,0.15422847511920673,-7.247849261892567,0.132276972378026,0.4757284507519154
0.224,-2.27328246801295,-2.2732817038016275,0.15555156193148292,-5.982098633422142,0.13131706845536995,0.4839257683864793
0.226,-1.961067555449203,-1.9610667843770893,0.15662101469717202,-4.711849927853372,0.1303422831379299,0.4906028448954355
0.228,-1.6469679846320713,-1.6469672079406434,0.1574361384470168,-3.4391491695879495,0.12935569553034723,0.49572275378216474
0.23,-1.331492767778668,-1.3314919867351338,0.15799664704557836,-2.166038130203105,0.12836044836951913,0.4992588095529013
0.232,-1.0151510814685911,-1.0151502973636986,0.1583026620160088,-0.8945510855541885,0.12735972744318727,0.5011946560270942
0.234,-0.6984514530408896,-0.6984506671866151,0.1583547107186509,0.3732884022094596,0.12635674089844792,0.5015242881357522
0.23600000000000002,-0.38190095127551293,-0.3819001650027472,0.15815372388895316,1.6354706726770116,0.12535469857288645,0.5002520075988647
0.23800000000000002,-0.06600438263429159,-0.06600359729041651,0.15770103254118795,2.8900031202865923,0.12435679147983796,0.49739231329113637
0.24,0.24873650567747016,0.24873728873100023,0.15699836424544864,4.134913307618853,0.1233661715772461,0.4929697275149313
0.242,0.5618238145836337,0.5618245939738036,0.15604783878637118,5.368252034061959,0.12238593194675307,0.48701855979794584
0.244,0.8727642727167878,0.8727650470615527,0.15485196321298006,6.588096355126753,0.12141908750603239,0.47958261021828263
0.246,1.181070005497161,1.1810707734079933,0.15341362628999206,7.792552547788485,0.12046855637299685,0.47071481462890685
0.248,1.4862592925249,1.486260052609414,0.15173609236182675,8.979759017336136,0.11953714199541732,0.46047683450473637
0.25,1.7878573121231187,1.7878580629876677,0.14982299464146456,10.147889141321766,0.11862751615370579,0.44893859446672635
0.252,2.085396871894283,2.0853976121466244,0.14767832793716346,11.2951540463204,0.11774220293819487,0.4361777708463278
0.254,2.3784191241793664,2.3784198524313216,0.1453064408308907,12.41980531333528,0.11688356379522999,0.4222792349388228
0.256,2.66647426533775,2.666474980207853,0.1427120273231465,13.520137607813929,0.11605378372882956,0.4073344548536503
0.258,2.9491222177959835,2.949122917912189,0.1399001179596493,14.59449123037692,0.11525485873661474,0.39144086010247575
0.26,3.2259332938452543,3.2259339778475815,0.13687607045611824,15.641254584503383,0.11448858455021982,0.37470117327016494
0.262,3.4964888402005947,3.4964895067438295,0.1336455598381249,16.658866557564878,0.11375654674152372,0.35722271328891647
0.264,3.760381862369542,3.7603825101258708,0.13021456811369259,17.645818811752022,0.11306011224685308,0.33911667498070974
0.266,4.017217627913985,4.017218255575666,0.12658937349699734,18.600657981595887,0.11240042235185721,0.3204973896472459
0.268,4.266614247726294,4.266614854008256,0.1227765392021677,19.52198777494853,0.11177838717010916,0.3014815715692285
0.27,4.508203234479438,4.508203818121906,0.11878290182679148,20.40847097445358,0.11119468163870763,0.28218755532786366
0.272,4.741630037450596,4.741630597221638,0.1146155593453139,21.258831336708663,0.11064974304430333,0.2627345288807834
0.274,4.9665545529587005,4.966555087656776,0.11028185873305424,22.071855386495887,0.11014377008311625,0.24324176731234665
0.276,5.182651609698262,5.1826521181546985,0.10578938324207497,22.846394103634548,0.10967672344870905,0.22382787213477223
0.278,5.3896114282948595,5.389611909376313,0.10114593935060823,23.581364500191604,0.1092483279315977,0.20461002094233835
0.28,5.5871400544514405,5.587140507062275,0.09635954340817945,24.27575108596935,0.10885807600527539,0.1857032321166564
0.28200000000000003,5.77495976509933,5.774960188183967,0.09143840799896513,24.92860722037662,0.10850523286395826,0.1672196491477042
0.28400000000000003,5.952809447013226,5.952809839558414,0.0863909280462816,25.539056348978534,0.10818884286838883,0.14926784897395606
0.28600000000000003,6.120444947395645,6.120445308432672,0.08122566668142375,26.106293123211053,0.1079077373474105,0.13195217855683505
0.28800000000000003,6.277639395982947,6.277639724589798,0.07595134090035621,26.62958440193891,0.10766054369480488,0.11537212369124245
0.29,6.424183498272375,6.424183793575772,0.07057680703200402,27.10827013372958,0.10744569569311382,0.09962171381665463
0.292,6.559885799517218,6.559886060694641,0.0651110460420963,27.5417641189108,0.10726144498889523,0.08478896633391969
0.294,6.684572919185301,6.68457314546687,0.05956314869668319,27.92955465067487,0.10710587363712695,0.07095537365326385
0.296,6.798089755624391,6.798089946294701,0.05394230060957374,28.271205034689036,0.10697690762631867,0.05819543590107238
0.298,6.900299660726658,6.900299815126501,0.04825776719803168,28.566353986867266,0.10687233129034597,0.04657624189878845
0.3,6.991084584433127,6.991084701961131,0.04251887857111458,28.8147159091548,0.10678980250812295,0.03615710069890374
0.302,7.070345188967765,7.070345269081933,0.0367350143750526,29.01608104337211,0.10672686858799585,0.02698922562270643
0.304,7.138000932739688,7.13800097495883,0.03091558862003403,29.170315503359433,0.1066809827302012,0.01911547239446355
0.306,7.193990123900597,7.193990127805671,0.025070034512697237,29.277361185856332,0.10664952095789781,0.012570132609356612
0.308,7.2382699435930835,7.238269908828411,0.019207789318522624,29.337235560742787,0.1066297994051698,0.007378783410095037
0.31,7.270816438973666,7.27081636524805,0.013338279278173711,29.350031341458138,0.10661909184901219,0.0035581938820511646
0.312,7.291624486142374,7.291624373230105,0.007470904601654486,29.315916036602587,0.10661464737165718,0.0011162883113404437
0.314,7.300707723158183,7.300707570899922,0.0016150245639305642,29.235131383911344,0.10661370803967359,5.216608684198219e-05
0.316,7.298098453366679,7.2980982616702255,-0.004220057274594695,29.10799266797482,0.10661352648707052,0.00035617766801719213
0.318,7.283847519312794,7.283847288153746,-0.010025107699650686,28.934887923258163,0.10661138329114626,0.0020100556877919095
0.32,7.258024147557378,7.25802387697965,-0.01579097830394664,28.71627702415058,0.10660460403203056,0.00498709991591427
0.322,7.220715764761482,7.220715454877718,-0.021508619754888766,28.452690663948154,0.10659057592975194,0.009252414475207825
0.324,7.172027785446731,7.172027436438587,-0.027169095847158736,28.144729224843747,0.10656676395620035,0.014763195383041963
0.326,7.112083371883689,7.112082984001994,-0.0327635973185761,27.793061541163237,0.10653072632351798,0.02146906618507614
0.328,7.041023166602859,7.041022740167639,-0.03828345540813133,27.39842355824881,0.1064801292552082,0.029312459159727598
0.33,6.9590049980646524,6.959004533465043,-0.04372015513557209,26.96161688954717,0.10641276095157007,0.03822903930156982
0.332,6.866203560065445,6.8662030577594715,-0.04906534828245228,26.483507274612734,0.1063265446669025,0.04814816804156686
0.334,6.762810065496381,6.762809526010604,-0.0543108660551101,25.965022940883323,0.10621955082223888,0.058993403433122225
0.336,6.649031875110142,6.649031299039191,-0.0594487314106274,25.407152872228018,0.10609000808412594,0.07068303332665833
0.338,6.525092101988138,6.5250914899941,-0.06447117102743599,24.810944987403833,0.10593631334710046,0.08313063787297804
0.34,6.391229192436653,6.391228545248356,-0.06937062690287757,24.177504231689063,0.10575704056500015,0.09624567753796481
0.342,6.247696484075147,6.247695802487299,-0.07413976756068966,23.507990585086798,0.10555094838401537,0.1099341026790618
0.34400000000000003,6.094761741913349,6.094761026785557,-0.07877149885208112,22.803616990611772,0.10531698653839836,0.12409898062806836
0.34600000000000003,5.932706673245671,5.932705925501361,-0.08325897433477474,22.06564720628719,0.10505430097794083,0.13864113614557358
0.34800000000000003,5.7618264222220645,5.761825642847236,-0.08759560521513035,21.29539358458565,0.1047622377046575,0.15345980106009943
0.35000000000000003,5.582429044983359,5.5824282350252625,-0.09177506983921953,20.494214783149044,0.10444034530451574,0.16845326887987244
0.352,5.394834966276712,5.394834126842381,-0.09579132271949868,19.663513410716874,0.10408837616847944,0.1835195501670229
0.354,5.199376418492647,5.199375550747324,-0.09963860308452288,18.80473361228013,0.10370628640553031,0.19855702449270185
0.356,4.996396864089466,4.996395969254912,-0.10331144293995381,17.919358597558787,0.10329423445864275,0.21346508484670662
0.358,4.786250402393538,4.786249481746247,-0.10680467462994274,17.0089081169753,0.10285257844286429,0.2281447704561587
0.36,4.569301161784907,4.569300216654185,-0.1101134378888105,16.074935889363417,0.10238187223264243,0.24249938407385857
0.362,4.345922678296998,4.345921710062959,-0.11323318637380075,15.119026985711976,0.10188286033329177,0.2564350899272779
0.364,4.116497261676796,4.116496271768253,-0.11615969367054765,14.142795173296228,0.10135647157896246,0.26986148867270937
0.366,3.881415349967668,3.881414339859911,-0.11888905876377488,13.147880224595173,0.10080381170661085,0.28269216587472634
0.368,3.6410748536911393,3.6410738249036463,-0.12141771096662618,12.135945195432033,0.10022615486223976,0.29484521072750347
0.37,3.395880490716209,3.395879444810232,-0.12374241430291842,11.108673676806468,0.09962493410202947,0.30624370195030215
0.372,3.1462431129153168,3.1462420514914196,-0.12586027133750463,10.067767024911173,0.09900173095688558,0.31681615802300583
0.374,2.8925790257148165,2.8925779504102858,-0.1277687264508344,9.014941573842577,0.09835826413435131,0.326496949177363
0.376,2.6353093016547096,2.6353082141409367,-0.12946556855470248,7.951925835524788,0.09769637743673751,0.3352266688238474
0.378,2.374859089077524,2.374857991057262,-0.13094893324708023,6.880457691368491,0.09701802697868962,0.3429524623709655
0.38,2.1116569170695243,2.111655810274128,-0.132217304404829,5.802281580181517,0.09632526779121123,0.34962831168158437
0.382,1.8461339977789386,1.8461328839654874,-0.13326951521399613,4.719145686835832,0.09562023990237822,0.3552152737074709
0.384,1.5787235272355813,1.5787224081839921,-0.13410474863829414,3.6327991361764425,0.09490515398759458,0.3596816721468011
0.386,1.3098599857941657,1.3098588633042068,-0.13472253732725767,2.5449891966315095,0.09418227668424108,0.36300324127788675
0.388,1.0399784393197125,1.0399773152080094,-0.13512276296646186,1.4574584979496126,0.09345391566695292,0.36516322143381275
0.39,0.7695138422278113,0.7695127183247665,-0.1353056550730666,0.3719422674499131,0.0927224045805188,0.3661524058950335
0.392,0.49890034348509155,0.4988992216318095,-0.13527178924082417,-0.7098344108761172,0.09199008792752886,0.36596913928827907
0.394,0.22857059666612123,0.22856947871125993,-0.13502208483954992,-1.7861593101265134,0.09125930600741368,0.3646192678883723
0.396,-0.04104492484790595,-0.04104603705129489,-0.13455780217490687,-2.8553357428897614,0.0905323800024184,0.3621160425228274
0.398,-0.3095186064558713,-0.30951971105350595,-0.1338805391151933,-3.9156852081273508,0.08981159730435877,0.358479975075496
0.4,-0.5764263636502035,-0.5764274587897942,-0.1329922271926465,-4.965549998453744,0.08909919717372451,0.3537386498732101
0.402,-0.8413483050143437,-0.8413493888487783,-0.13189512718758542,-6.003295763809083,0.0883973568198477,0.3479264915165867
0.404,-1.1038693858788657,-1.1038704565694493,-0.13059182420450668,-7.0273140276055965,0.08770817798746507,0.34108449098121557
0.406,-1.3635800516299197,-1.3635811073495716,-0.12908522225002386,-8.036024651520156,0.08703367413109639,0.3332598920667611
0.40800000000000003,-1.6200768696842065,-1.620077908620663,-0.12737853832329515,-9.027878245202729,0.08637575825426742,0.32450584050758347
0.41000000000000003,-1.872963149166722,-1.8729641695257695,-0.12547529603032112,-10.00135851727331,0.08573623148575665,0.3148809982779344
0.41200000000000003,-2.1218495473509873,-2.121850547359605,-0.12337931873420833,-10.954984564088116,0.08511677245977403,0.3044491258263474
0.41400000000000003,-2.366354661946374,-2.366355639855906,-0.12109472225418765,-11.887313092869249,0.08451892756132492,0.293278635156377
0.41600000000000004,-2.6061056083433822,-2.606106562432651,-0.11862590712684515,-12.796940575910432,0.08394410209201211,0.2814421168333378
0.418,-2.8407385809552914,-2.840739509533715,-0.11597755044366913,-13.682505332694548,0.08339355240522485,0.26901584413827634
0.42,-3.069899397823444,-3.069900299234087,-0.11315459727963649,-14.542689536886506,0.08286837905309707,0.25607925771033435
0.422,-3.293244027683456,-3.293244900306017,-0.11016225172815623,-15.376221145296949,0.0823695209808338,0.2427144341163532
0.424,-3.5104390987208656,-3.510439940974644,-0.10700596755825494,-16.18187574604856,0.08189775079704786,0.22900554186156616
0.426,-3.721162388277036,-3.7211631986238234,-0.10369143851042892,-16.958478323316722,0.08145367114166562,0.21503828840724123
0.428,-3.925103292799506,-3.9251040697464505,-0.10022458824809918,-17.70490493616001,0.08103771216579617,0.20089936179002044
0.43,-4.121963277365327,-4.121964019467673,-0.0966115599820872,-18.420084309103053,0.08065013013075878,0.18667587044344866
0.432,-4.31145630414123,-4.311457010005034,-0.09285870578598251,-19.102999332284572,0.08029100712627663,0.17245478480495327
0.434,-4.4933092391806335,-4.493309907465368,-0.08897257562069498,-19.752688469136434,0.07996025190071353,0.15832238425160575
0.436,-4.667262236994473,-4.6672628664155935,-0.08495990608687594,-20.36824706971541,0.0796576017892032,0.1443637128458156
0.438,-4.833069102370594,-4.833069691701969,-0.08082760892425248,-20.948828587967427,0.07938262571863808,0.13066204728823796
0.44,-4.990497628954835,-4.990498177031111,-0.0765827592772469,-21.49364570136428,0.07913472826179141,0.11729838037033494
0.442,-5.139329914146014,-5.139330419864872,-0.0722325837465495,-22.001971331515048,0.07891315470638359,0.10435092309404576
0.444,-5.279362649896588,-5.279363112220933,-0.06778444824657578,-22.47313956451787,0.0787169970987098,0.09189462848185423
0.446,-5.410407389050912,-5.410407807010905,-0.06324584568896975,-22.90654646998304,0.07854520121555827,0.08000073993825947
0.448,-5.5322907868934905,-5.532291159588507,-0.058624383512512146,-23.301650817824203,0.07839657441260373,0.06873636684444212
0.45,-5.644854817620548,-5.644855144221029,-0.053927771079956374,-23.657974692081318,0.07826979429228872,0.058164089873043584
0.452,-5.747956965489396,-5.747957245238557,-0.04916380696244545,-23.975104001206493,0.07816341812943912,0.048341598300811986
0.454,-5.841470390441509,-5.8414706226569475,-0.04434036613226034,-24.252688884411242,0.07807589298852424,0.039321361374858
0.456,-5.925284068036761,-5.925284252111936,-0.039465387084713636,-24.490444013841316,0.07800556646259194,0.031150335554925638
0.458,-5.9993029035779735,-5.999303038983573,-0.03454685891003238,-24.688148792512543,0.07795069796050663,0.023869709210993677
0.46,-6.063447820346581,-6.063447906631734,-0.02959280833607071,-24.845647448107737,0.0779094704662085,0.01751468610430832
0.462,-6.117655821911899,-6.11765585870528,-0.024611286762656212,-24.96284902290072,0.07788000269131358,0.012114308722273938
0.464,-6.161880028517997,-6.161880015528791,-0.01961035730830423,-25.039727260238074,0.0778603615404947,0.007691322275187224
0.466,-6.196089687593586,-6.196089624612315,-0.014598081889931884,-25.076320388172984,0.07784857480773295,0.004262079897303145
0.468,-6.220270158471413,-6.22027004537063,-0.009582508356068433,-25.072730801007022,0.07784264402071056,0.0018364893278824271
0.47000000000000003,-6.234422871444536,-6.234422708179375,-0.004571657693891503,-25.029124639655976,0.07784055735033206,0.0004180010814023475
0.47200000000000003,-6.238565261327296,-6.238565047935887,0.0004264886697804716,-24.945731271913576,0.07784030250260669,3.6378517090223227e-06
0.47400000000000003,-6.232730675728828,-6.23273041233257,0.005404001453639504,-24.82284267384252,0.07783987951089695,0.0005840646342187574
0.47600000000000003,-6.2169682582865144,-6.216967945090204,0.010353015973544186,-24.660812713675174,0.07783731334782643,0.0021436987949692214
0.47800000000000004,-6.191342807145781,-6.191342444437598,0.015265744441333415,-24.460056339756456,0.07783066627793211,0.004660859066962042
0.48,-6.155934609010979,-6.155934197162337,0.020134488091771662,-24.221048674208483,0.07781804987442678,0.008107952214353897
0.482,-6.110839249129848,-6.110838788595087,0.024951649118950134,-23.94432401414039,0.0777976366261877,0.012451695875104099
0.484,-6.056167397610994,-6.056166888926941,0.02970974240384691,-23.63047474236704,0.07776767106428734,0.017653375874058786
0.486,-5.992044572510044,-5.992044016295424,0.03440140701515565,-23.28015014973706,0.07772648034100615,0.023669136092448008
0.488,-5.918610880155447,-5.918610277110162,0.039019417465925806,-22.894055171303272,0.07767248419828986,0.030450298787603917
0.49,-5.836020733219397,-5.836020084123657,0.04355669470901699,-22.472949038697248,0.07760420426700587,0.037943713079490175
0.492,-5.744442547072829,-5.744441852786132,0.04800631685485481,-22.01764385119422,0.07752027264308473,0.04609212915937434
0.494,-5.644058414995992,-5.6440576764559856,0.05236152959548492,-21.529003068074267,0.07741943969166835,0.05483459563157687
0.496,-5.535063762847542,-5.535062981068736,0.056615756319454785,-21.00793992500107,0.0773005810356954,0.0641068772724777
0.498,-5.4176669838255265,-5.417666159897875,0.060762607902608026,-20.455415777249947,0.07716270369089677,0.07384189038252166
0.5,-5.292089053982868,-5.292088189070201,0.06479589216045327,-19.872438372722407,0.07700495131491601,0.0839701528173818
0.502,-5.158563129188033,-5.1585622245263805,0.06870962294836686,-19.260060057784795,0.07682660854417016,0.09442024571413482
0.504,-5.017334124248449,-5.017333181144234,0.07249802889650599,-18.619375919063675,0.076627104398089,0.10511928387757234
0.506,-4.868658274939857,-4.86865729476793,0.07615556176694448,-17.95152186442054,0.07640601473647515,0.11599339176077791
0.508,-4.712802683709068,-4.7128016679106715,0.07967690442119621,-17.25767264641235,0.07616306376187297,0.12696818196288873
0.51,-4.550044849840665,-4.550043799921234,0.08305697838696091,-16.53903983162344,0.07589812456498359,0.13796923317544185
0.512,-4.380672184899776,-4.380671102426653,0.0862909510136109,-15.796869719326887,0.07561121871727614,0.1489225645366679
0.514,-4.204981514283341,-4.204980400883338,0.08937424220663642,-15.032441213000636,0.0753025149209818,0.15975510340021024
0.516,-4.023278565731155,-4.023277423088059,0.09230253073197808,-14.247063648285057,0.07497232673258226,0.17039514359055516
0.518,-3.8358774456653686,-3.8358762755173093,0.09507176008189795,-13.442074581023515,0.07462110938167836,0.18077279130139928
0.52,-3.64310010424313,-3.6430989083798577,0.09767814389477432,-12.618837539077035,0.0742494557127138,0.19082039589456476
